PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1626,166914805,125.9339905,-80.35090637,-11.51875019,9.634166718,1.397542,-1.164707065,0.142278537,-0.003195184,2.538589954, 
1627,166931472,125.9205322,-80.37007904,-11.50899982,9.609127045,1.366339445,-1.094418049,0.090003029,0.377915353,2.530304193, 
1628,166948139,125.9510651,-80.38391113,-11.53970051,9.608100891,1.406609654,-1.174993992,0.333669424,-0.137008727,2.508392096, 
1629,166964806,125.9367905,-80.40375519,-11.53055573,9.598660469,1.436862469,-1.056275368,0.00498167,0.397816449,2.564945221, 
1630,166981473,125.9698105,-80.41946411,-11.56673145,9.617420197,1.417394042,-1.094394803,0.154226854,-0.109270185,2.635572195, 
1631,166998140,126.0082474,-80.4352417,-11.60917759,9.603482246,1.380561233,-1.093243241,0.115884662,-0.160482779,2.668420792, 
1632,167014807,126.0541611,-80.44856262,-11.65533447,9.60961628,1.361281157,-1.14836669,0.349715769,-0.27262795,2.573935509, 
1633,167031474,126.0706482,-80.46300507,-11.6747694,9.669546127,1.369982719,-1.140991807,0.158657879,-0.012979236,2.474967957, 
1634,167048141,126.0983505,-80.47354126,-11.69852352,9.614095688,1.395814419,-1.106700182,0.579692245,-0.189092174,2.305053234, 
1635,167064808,126.1042023,-80.48555756,-11.70048714,9.59360981,1.395925522,-1.145377278,0.554002702,0.043695264,2.254929304, 
1636,167081475,126.1089249,-80.49932861,-11.70329952,9.592662811,1.418982744,-1.058577418,0.440128684,0.09713617,2.339835405, 
1637,167098142,126.1460114,-80.50962067,-11.73782921,9.56554985,1.410813093,-1.099873304,0.494491607,-0.274600148,2.364077806, 
1638,167114809,126.1860123,-80.52145386,-11.77907562,9.622686386,1.413926601,-1.104258299,0.278051496,-0.277532816,2.47145915, 
1639,167131476,126.2274857,-80.53161621,-11.82339859,9.630592346,1.369316578,-1.119248986,0.182080686,-0.355561942,2.411333323, 
1640,167148143,126.258194,-80.540802,-11.85635757,9.627861977,1.376876235,-1.138183475,0.209985733,-0.299828649,2.297228813, 
1641,167164810,126.2688065,-80.54917908,-11.86816788,9.588628769,1.339771867,-1.115303516,0.255307406,-0.160354704,2.132730961, 
1642,167181477,126.2676315,-80.55756378,-11.86376858,9.630922318,1.369748831,-1.231584191,0.504147589,-0.024120761,2.045635223, 
1643,167198144,126.2275925,-80.57080841,-11.82693195,9.61865139,1.39157939,-1.051531434,0.094574898,0.401184559,2.086346626, 
1644,167214811,126.2269211,-80.57541656,-11.82329655,9.602133751,1.395276666,-1.125311732,0.494811714,-0.164670467,1.864271522, 
1645,167231478,126.2151337,-80.58240509,-11.80919075,9.590945244,1.398301601,-1.096340775,0.440820158,0.002625302,1.920709014, 
1646,167248145,126.2160797,-80.58942413,-11.80932999,9.611709595,1.378991008,-1.135610342,0.363136828,-0.108706698,2.002644062, 
1647,167264812,126.206665,-80.59615326,-11.80272579,9.60000515,1.350967646,-1.078524828,0.140383199,-0.062552616,1.95281446, 
1648,167281479,126.2064743,-80.59874725,-11.7987318,9.630056381,1.370922089,-1.126347065,0.536624432,-0.230456665,1.767493844, 
1649,167298146,126.1909409,-80.6026535,-11.78172493,9.630736351,1.367472649,-1.115231156,0.392732382,-0.083055586,1.751153111, 
1650,167314813,126.1908646,-80.60482788,-11.77922153,9.61855793,1.374167204,-1.129156232,0.457532436,-0.254968017,1.754764438, 
1651,167331480,126.1855164,-80.60665131,-11.76927757,9.595708847,1.35942471,-1.108335733,0.582714438,-0.205919698,1.69702065, 
1652,167348147,126.1815567,-80.60727692,-11.76198673,9.607132912,1.360420585,-1.075067282,0.505799651,-0.267390192,1.655822635, 
1653,167364814,126.1921844,-80.60848999,-11.76980305,9.597248077,1.384988785,-1.122422695,0.491238743,-0.369367123,1.766559124, 
1654,167381481,126.1934967,-80.60832214,-11.76854038,9.602637291,1.395345926,-1.074014664,0.465459615,-0.344510049,1.650712967, 
1655,167398148,126.2069397,-80.60782623,-11.77953053,9.618422508,1.374309421,-1.111275077,0.46987775,-0.44886893,1.70831573, 
1656,167414815,126.2050552,-80.60899353,-11.77586937,9.612969398,1.393157721,-1.111839771,0.417013198,-0.276802868,1.700568199, 
1657,167431482,126.204277,-80.60878754,-11.77261448,9.630123138,1.379666567,-1.113880873,0.463103265,-0.325249314,1.637945056, 
1658,167448149,126.1972656,-80.60991669,-11.76481247,9.622327805,1.377550006,-1.131786704,0.355260968,-0.242212892,1.676837921, 
1659,167464816,126.1867752,-80.61032867,-11.75225353,9.621464729,1.356471539,-1.101632953,0.4242872,-0.224962801,1.619632006, 
1660,167481483,126.1656876,-80.61238861,-11.73147678,9.605291367,1.38730669,-1.088610649,0.276245773,-0.106568046,1.645692825, 
1661,167498150,126.1463547,-80.61343384,-11.7122345,9.605154037,1.39126265,-1.122536778,0.288565457,-0.152145848,1.608426332, 
1662,167514817,126.104187,-80.61747742,-11.67119217,9.63261795,1.390212774,-1.125277042,0.207501262,0.129779547,1.631234407, 
1663,167531484,126.0662537,-80.61772156,-11.63877773,9.606795311,1.373208761,-1.170470238,-0.049477335,-0.073783785,1.495973825, 
1664,167548151,125.9988098,-80.62285614,-11.57819843,9.628537178,1.390918255,-1.061597586,-0.149021089,0.323501229,1.57007134, 
1665,167564818,125.9590836,-80.62107849,-11.53807545,9.615010262,1.393207908,-1.104380727,0.302229911,-0.080430284,1.354463696, 
