PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
674,744786716,-5.677246,-14.186722,-46.5215,-0.6049442,-1.4604669,1.1507621,-84.442856,64.03085,92.70201,5.057206,-2.175268,2.74105,-81.547715,-18.358142,9.457755
675,744803383,-6.447426,-15.9337845,-45.705204,-0.45967388,-1.631403,1.2288222,-81.86928,62.943947,84.71412,5.049545,-2.202458,2.76153,-82.912203,-17.309076,10.869657
676,744820050,-7.500046,-17.623745,-44.961594,-0.37922382,-1.785706,1.2555261,-72.214005,59.74001,71.9369,5.043225,-2.23222,2.782455,-84.11577,-16.313409,12.068605
677,744836717,-8.797783,-19.31049,-44.229393,-0.33421803,-1.9419975,1.246902,-58.036278,54.813656,55.641266,5.037655,-2.264587,2.803237,-85.083041,-15.399848,12.995959
678,744853384,-9.548996,-20.572239,-43.302963,-0.24371433,-2.0335414,1.2655845,-50.24961,52.93794,41.314323,5.033593,-2.298479,2.82433,-85.920535,-14.517549,13.684531
679,744870051,-9.715591,-21.34082,-42.196884,-0.11586666,-2.0464144,1.308232,-48.606056,54.291786,28.750593,5.031662,-2.332586,2.846134,-86.730636,-13.612686,14.163708
680,744886718,-9.6532135,-21.848705,-40.967186,0.03005886,-2.0248883,1.3550295,-49.601295,56.8404,16.139484,5.032163,-2.366334,2.868718,-87.557324,-12.665346,14.432699
681,744903385,-9.152809,-21.965015,-39.567394,0.21150208,-1.9477007,1.4203527,-55.914764,61.83452,4.7763243,5.035688,-2.398796,2.892391,-88.489237,-11.634771,14.512304
682,744920052,-8.735519,-21.876652,-38.17591,0.350605,-1.8369846,1.4489609,-58.469162,65.95044,-10.004298,5.041531,-2.429412,2.91654,-89.463723,-10.535597,14.345566
683,744936719,-8.433868,-21.590343,-36.800987,0.44351864,-1.6946795,1.4376507,-56.863113,68.99638,-28.46158,5.048923,-2.457657,2.940501,-90.411442,-9.385657,13.871206
684,744953386,-7.808647,-20.889381,-35.316864,0.5422888,-1.4898114,1.425225,-57.855927,73.69961,-47.230667,5.057961,-2.482487,2.964255,-91.375707,-8.15733,13.084028
