PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
4069,592175509,101.7401428,-67.69969177,37.22071457,9.687182426,5.952801228,-1.804894328,3.336368561,-16.03886223,-89.26669312, 
4070,592192176,101.5995865,-65.94877625,37.24496078,10.28872204,6.218039989,-1.846462607,-5.065369606,-21.70214081,-102.3588257, 
4071,592208843,101.4211884,-64.01576996,37.10542679,10.71896839,6.641139984,-1.421218038,-16.26390266,-27.61255074,-112.2938461, 
4072,592225510,101.1331024,-61.94252014,36.85147858,10.804986,6.417983055,-1.177630067,-28.83137321,-32.10396957,-119.9900894, 
4073,592242177,100.626709,-59.71213531,36.57951736,10.48989487,6.756565094,-1.121369839,-42.60707855,-34.0489769,-129.2624969, 
4074,592258844,99.83850861,-57.32092285,36.33558655,10.13688278,6.679388523,-1.136016607,-57.75465393,-33.98173141,-139.177475, 
4075,592275511,98.78191376,-54.76555252,36.16080475,9.837633133,6.438373089,-0.93392247,-70.08102417,-31.54921532,-149.6947784, 
4076,592292178,97.64598083,-52.07846832,36.03396225,9.704469681,5.606120586,-1.024426579,-72.26591492,-28.48379135,-158.2623444, 
4077,592308845,96.60716248,-49.29320908,35.93524933,9.488769531,5.356907845,-1.24392724,-64.9299469,-25.41497421,-164.6957855, 
4078,592325512,95.81054688,-46.4916954,35.79333496,9.154582977,5.171155453,-1.239947915,-52.15691757,-24.81460762,-165.8264771, 
4079,592342179,95.2973938,-43.74189377,35.57381058,8.754802704,4.991112232,-1.41944313,-38.19062042,-26.18180466,-162.6572571, 
4080,592358846,94.97168732,-41.0742569,35.27999115,8.274957657,5.298962116,-1.378408074,-29.52719498,-28.25584602,-157.6031036, 
4081,592375513,94.67707825,-38.53631973,34.92413712,7.717573643,5.068995953,-1.400018454,-29.46563721,-30.12436104,-149.7153931, 
