PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Velo_X,Velo_Y,Velo_Z,ANG_X,ANG_Y,ANG_Z
3575,589306392,-85.35081482,-81.17938232,-148.2406158,9.722211838,-1.518446803,-0.055962462,0.654455721,-0.336377978,2.72163105,622.096842,-159.75048,-77.059424,357.623654,135.415076,139.880403
3576,589323059,-85.52794647,-81.16758728,-148.1170502,9.717364311,-1.538490653,-0.082892194,0.501458287,-0.520046651,2.953874588,622.258798,-159.776122,-77.060806,357.632012,135.406409,139.929634
3577,589339726,-85.71224213,-81.15722656,-147.9537811,9.721670151,-1.523290753,-0.105364382,0.341020316,-0.568147302,2.883029461,622.420826,-159.80151,-77.062562,357.637696,135.39694,139.977684
3578,589356393,-85.90267181,-81.14368439,-147.7770844,9.716959953,-1.53139317,-0.128878206,-0.023915861,-0.55750525,3.077045679,622.582775,-159.827033,-77.06471,357.637297,135.387648,140.028968
3579,589373060,-86.10423279,-81.12774658,-147.5696564,9.721772194,-1.540404558,-0.139746606,-0.310957372,-0.608448923,3.224382639,622.744805,-159.852706,-77.067039,357.632114,135.377507,140.082708
3580,589389727,-86.32282257,-81.11027527,-147.3679199,9.719392776,-1.521568775,-0.130373389,-0.800505698,-0.694866121,3.312810183,622.906795,-159.878065,-77.069212,357.618772,135.365926,140.137922
3581,589406394,-86.51609802,-81.09519196,-147.2754974,9.74398613,-1.56243813,-0.128691524,-0.574845016,-0.52434957,3.10921526,623.069195,-159.904106,-77.071357,357.609191,135.357187,140.189742
3582,589423061,-86.65434265,-81.08491516,-147.1634064,9.747830391,-1.565813422,-0.127338067,0.423339546,-0.175350949,2.822929382,623.231659,-159.930203,-77.073479,357.616247,135.354264,140.236791
3583,589439728,-86.77914429,-81.07595062,-147.0312042,9.710066795,-1.530639768,-0.104173519,0.966572106,-0.138263762,2.751995087,623.393493,-159.955714,-77.075215,357.632357,135.35196,140.282658
3584,589456395,-86.90424347,-81.06404877,-146.889267,9.719128609,-1.542935371,-0.116037808,0.971886754,-0.134793252,2.928172112,623.555478,-159.98143,-77.077149,357.648555,135.349713,140.331461
3585,589473062,-87.03735352,-81.05078125,-146.7624359,9.723163605,-1.529178023,-0.096270338,0.663586736,-0.164004549,2.999401093,623.717531,-160.006916,-77.078754,357.659615,135.34698,140.381451
3586,589489729,-87.18665314,-81.03869629,-146.5280151,9.720760345,-1.56410718,-0.142508954,0.558087945,-0.292298526,2.979948282,623.879544,-160.032984,-77.081129,357.668916,135.342108,140.431117
3587,589506396,-87.34033966,-81.02362061,-146.5239258,9.719701767,-1.558846593,-0.091952674,0.409060448,-0.346098006,3.046528339,624.041539,-160.058965,-77.082662,357.675734,135.33634,140.481892
3588,589523063,-87.51197052,-81.00669098,-146.4563141,9.720333099,-1.542488813,-0.135276392,0.282456845,-0.489990205,3.186065912,624.203545,-160.084673,-77.084917,357.680442,135.328173,140.534993
